coID,sales,inventory,cum_inventory,Cum_Stratum,E_Stratum_3,Cum_fy_Stratum
8304,18542.44248,13184.89465,4356400.984,1,1,1
6919,41376.62561,13188.49985,4369589.484,1,1,1
6532,26033.66268,13189.18551,4382778.669,1,1,1
6568,16939.28898,13212.3143,4395990.983,1,1,1
6528,15409.70867,13260.45122,4409251.435,1,1,1
6556,6932.05217,13282.55956,4422533.994,1,1,1
6800,25255.37993,13288.90594,4435822.9,1,1,1
6822,18904.47201,13290.84356,4449113.744,1,1,1
8582,21716.13516,13339.00035,4462452.744,1,1,1
7240,66838.45762,13339.23269,4475791.977,1,1,1
9314,8550.595461,13341.74117,4489133.718,1,1,1
8421,5408.893359,13354.51263,4502488.23,1,1,1
9059,27596.57503,13371.26828,4515859.499,1,1,1
6823,21664.62594,13376.54806,4529236.047,1,1,1
5480,69499.21831,13392.11617,4542628.163,1,1,1
8389,13077.48292,13411.39357,4556039.557,1,1,1
7245,87620.1927,13432.88251,4569472.439,1,1,1
6518,42048.49015,13465.22845,4582937.667,1,1,1
6596,20629.07088,13474.24974,4596411.917,1,1,1
8481,16488.37247,13475.7177,4609887.635,1,1,1
6741,12072.95961,13476.41157,4623364.047,1,1,1
7261,72970.80844,13480.11569,4636844.162,1,1,1
5137,876.7317018,13507.438,4650351.6,1,1,1
6675,14193.28944,13516.86984,4663868.47,1,1,1
6623,37634.85691,13518.95043,4677387.42,1,1,1
6566,1800.076066,13547.48625,4690934.907,1,1,1
7805,38453.30827,13547.69839,4704482.605,1,1,1
9147,8795.52531,13553.89484,4718036.5,1,1,1
8528,19197.22726,13563.78136,4731600.281,1,1,1
6778,23324.62491,13564.48807,4745164.769,1,1,1
8696,41721.84279,13570.62963,4758735.399,1,1,1
6508,30102.0958,13573.74123,4772309.14,1,1,1
5542,55149.78282,13592.3934,4785901.534,1,1,1
6636,12981.89392,13597.21086,4799498.744,1,1,1
6653,9152.403206,13600.74583,4813099.49,1,1,1
6766,18257.01273,13606.8754,4826706.366,1,1,1
8372,11834.66341,13641.38602,4840347.752,1,1,1
7447,74281.31387,13645.99485,4853993.747,1,1,1
6571,17221.21301,13683.59102,4867677.338,1,1,1
8319,12339.90776,13688.81005,4881366.148,1,1,1
8428,16288.38242,13695.13662,4895061.284,1,1,1
7388,83826.99657,13745.24641,4908806.531,1,1,1
4533,48497.13141,13757.72109,4922564.252,1,1,1
7884,33172.87416,13772.95733,4936337.209,1,1,1
7076,41269.3374,13784.16482,4950121.374,1,1,1
4553,64548.87283,13785.73014,4963907.104,1,1,1
3196,67581.22865,13787.0018,4977694.106,1,1,1
6471,17138.2389,13811.0377,4991505.144,1,1,1
7773,42021.38027,13829.38479,5005334.528,1,1,1
6753,28190.44552,13841.23345,5019175.762,1,1,1
8315,12058.6118,13851.29205,5033027.054,1,1,1
8848,41860.56648,13888.89081,5046915.945,1,1,1
8369,23772.48025,13901.09603,5060817.041,1,1,1
9054,2547.265148,13902.47242,5074719.513,1,1,1
5237,17315.74318,13913.63515,5088633.148,1,1,1
7219,81674.96628,13948.33289,5102581.481,1,1,1
5209,94481.63173,13954.01605,5116535.497,1,1,1
9262,63825.6044,13957.02591,5130492.523,1,1,1
6807,19583.07975,13965.48927,5144458.012,1,1,1
8442,14685.80327,13967.08176,5158425.094,1,1,1
6670,25724.79392,13980.35218,5172405.446,1,1,1
7220,44775.07639,13991.78264,5186397.229,1,1,1
6779,20555.31657,14008.79815,5200406.027,1,1,1
6474,28871.54425,14025.50751,5214431.535,1,1,1
7146,41889.0379,14027.3158,5228458.85,1,1,1
6711,30298.22027,14035.3352,5242494.186,1,1,1
2691,50100.4186,14046.36885,5256540.554,1,1,1
6735,18521.61114,14049.83743,5270590.392,1,1,1
7522,65795.25229,14051.3569,5284641.749,1,1,1
6758,24321.02002,14081.19037,5298722.939,1,1,1
9164,43812.37495,14086.57408,5312809.513,1,1,1
9240,28764.26222,14087.42374,5326896.937,1,1,1
5566,13196.14546,14092.56348,5340989.5,1,1,1
7374,62613.50412,14098.00613,5355087.507,1,1,1
8620,16567.30953,14098.99707,5369186.504,1,1,1
6487,12960.82065,14120.71191,5383307.216,1,1,1
7367,50147.91038,14120.74818,5397427.964,1,1,1
4764,36355.50915,14167.16538,5411595.129,1,1,1
8341,11161.34599,14184.12909,5425779.258,1,1,1
8284,15794.47262,14187.87532,5439967.134,1,1,1
8526,24476.82581,14195.06588,5454162.199,1,1,1
9167,68306.64139,14195.87028,5468358.07,1,1,1
7335,88341.59498,14208.506,5482566.576,1,1,1
6650,27905.20023,14209.77738,5496776.353,1,1,1
8643,20050.47277,14216.32472,5510992.678,1,1,1
5107,66242.1543,14232.00198,5525224.68,1,1,1
7222,56499.43713,14258.32293,5539483.003,1,1,1
6765,40215.62738,14282.13743,5553765.14,1,1,1
6497,24361.12933,14306.97369,5568072.114,1,1,1
8600,22570.23736,14354.87593,5582426.99,1,1,1
6552,14076.72215,14377.13502,5596804.125,1,1,1
8578,13054.00971,14383.17809,5611187.303,1,1,1
6833,38323.94408,14400.87255,5625588.175,1,1,1
8383,14273.89821,14401.37735,5639989.553,1,1,1
7196,69654.28607,14426.4615,5654416.014,1,1,1
7322,62674.52794,14453.71634,5668869.731,1,1,1
7891,39095.65372,14454.69088,5683324.422,1,1,1
6695,19302.4308,14468.98832,5697793.41,1,1,1
6739,28113.08608,14479.01215,5712272.422,1,1,1
7391,94247.31114,14480.91503,5726753.337,1,1,1
6773,35554.1642,14494.30886,5741247.646,1,1,1
6832,23167.15701,14526.8039,5755774.45,1,1,1
6635,7002.395722,14543.18333,5770317.633,1,1,1
8461,15664.26966,14564.46499,5784882.098,1,1,1
9387,56873.78136,14565.81088,5799447.909,1,1,1
6500,21447.88383,14569.58459,5814017.494,1,1,1
8708,41700.05868,14597.22039,5828614.714,1,1,1
6723,25139.15635,14597.48674,5843212.201,1,1,1
9362,65642.19875,14612.92503,5857825.126,1,1,1
6803,22160.76157,14623.0204,5872448.146,1,1,1
6514,40170.11738,14640.42256,5887088.569,1,1,1
6628,25023.71743,14648.61865,5901737.187,1,1,1
5028,73970.41084,14654.22652,5916391.414,1,1,1
8388,27300.15638,14666.24304,5931057.657,1,1,1
8586,31335.30465,14668.74404,5945726.401,1,1,1
8580,16283.85763,14669.45168,5960395.853,1,1,1
5062,20454.33912,14681.67609,5975077.529,1,1,1
7398,67476.71077,14686.48075,5989764.009,1,1,1
6709,43251.01808,14704.43194,6004468.441,1,1,1
7749,34237.79234,14705.8521,6019174.293,1,1,1
6718,24844.80063,14706.64671,6033880.94,1,1,1
7203,79305.99832,14717.11008,6048598.05,1,1,1
7488,55733.09014,14718.50971,6063316.56,1,1,1
9150,10502.37726,14718.93609,6078035.496,1,1,1
8362,25041.47838,14731.19571,6092766.692,1,1,1
8538,18003.28583,14737.54811,6107504.24,1,1,1
6604,19817.41259,14759.2562,6122263.496,1,1,1
7295,83740.30711,14766.17238,6137029.668,1,1,1
6529,11441.80916,14770.83568,6151800.504,1,1,1
8574,30301.89106,14771.5493,6166572.053,1,1,1
9009,42034.9477,14780.1043,6181352.158,1,1,1
7332,78734.30324,14795.39518,6196147.553,1,1,1
6788,44383.96728,14804.49315,6210952.046,1,1,1
6521,28792.7389,14804.98943,6225757.036,1,1,1
7276,53844.73341,14811.77576,6240568.811,1,1,1
8590,16170.48575,14817.36397,6255386.175,1,1,1
7386,79334.59245,14819.76817,6270205.943,1,1,1
7063,40585.06199,14825.34508,6285031.289,1,1,1
4645,17066.2219,14833.5832,6299864.872,1,1,1
4915,26883.21229,14845.94349,6314710.815,1,1,1
8611,18235.57606,14848.2476,6329559.063,1,1,1
8330,21005.44925,14891.42186,6344450.485,1,1,1
6495,9366.75929,14897.32131,6359347.806,1,1,1
2668,30216.9626,14909.23142,6374257.037,1,1,1
6756,20784.07703,14923.41198,6389180.449,1,1,1
8605,17458.01799,14928.00768,6404108.457,1,1,1
8469,33099.86683,14945.93289,6419054.39,1,1,1
8843,41472.18314,14952.06249,6434006.452,1,1,1
7464,47651.08378,14959.88191,6448966.334,1,1,1
8345,22579.14197,14968.65824,6463934.993,1,1,1
8441,22629.96431,14973.0314,6478908.024,1,1,1
6929,41850.50022,14982.14615,6493890.17,1,1,1
6712,11858.02549,14990.90416,6508881.074,1,1,1
6796,32669.25148,14995.03396,6523876.108,1,1,1
7260,74944.59269,15024.62737,6538900.736,1,1,1
8367,28965.49042,15039.66426,6553940.4,1,1,1
5368,60168.26019,15043.65903,6568984.059,1,1,1
4534,76594.82896,15046.3626,6584030.422,1,1,1
7358,82593.84305,15047.31067,6599077.732,1,1,1
6755,20415.75284,15062.78807,6614140.52,1,1,1
6782,8931.272034,15071.53925,6629212.059,1,1,1
7368,67942.96346,15081.47891,6644293.538,1,1,1
7320,82438.95183,15107.6838,6659401.222,1,1,1
6504,28407.11694,15112.95536,6674514.178,1,1,1
6562,16944.51841,15120.21102,6689634.389,1,1,1
4746,50688.14938,15120.38772,6704754.776,1,1,1
6600,27619.00292,15120.39367,6719875.17,1,1,1
9381,17030.30335,15121.043,6734996.213,1,1,1
7263,44356.13018,15135.42378,6750131.637,1,1,1
3024,34154.52882,15141.89894,6765273.536,1,1,1
6810,21105.78636,15143.28796,6780416.824,1,1,1
5646,84928.43185,15156.96461,6795573.788,1,1,1
6658,30671.33577,15161.31952,6810735.108,1,1,1
6682,25067.19601,15174.41576,6825909.524,1,1,1
6627,42176.21188,15183.79959,6841093.323,1,1,1
7343,60689.21503,15191.65142,6856284.975,1,1,1
8340,24579.6349,15215.52957,6871500.504,1,1,1
8317,22913.22243,15235.05663,6886735.561,1,1,1
7879,34324.98874,15240.51261,6901976.073,1,1,1
6560,16141.07926,15245.40857,6917221.482,1,1,1
6829,4794.793491,15246.85016,6932468.332,1,1,1
7678,32617.98164,15250.58626,6947718.918,1,1,1
7820,33547.44064,15256.54037,6962975.459,1,1,1
6611,35952.90033,15258.24419,6978233.703,1,1,1
6894,41526.21458,15259.79024,6993493.493,1,1,1
8324,20121.80813,15265.5949,7008759.088,1,1,1
9165,134482.1671,15272.23357,7024031.322,1,1,1
6811,24498.57354,15285.93428,7039317.256,1,1,1
7518,63219.45891,15295.04014,7054612.296,1,1,1
7487,51569.09009,15304.81262,7069917.109,1,1,1
6781,21856.8821,15312.21022,7085229.319,1,1,1
8303,18580.36578,15315.53983,7100544.859,1,1,1
4980,85629.79866,15327.43052,7115872.289,1,1,1
8381,28864.57769,15339.83003,7131212.119,1,1,1
7606,35822.3725,15344.71602,7146556.835,1,1,1
4531,37698.0126,15355.36044,7161912.196,1,1,1
7228,73699.18341,15369.08079,7177281.277,1,1,1
5384,62422.50337,15382.49986,7192663.776,1,1,1
8710,42633.97078,15396.0992,7208059.876,1,1,1
4349,86411.38325,15401.8311,7223461.707,1,1,1
6570,23095.61543,15431.72531,7238893.432,1,1,1
7585,42560.55909,15435.13766,7254328.57,1,1,1
8460,23553.64323,15443.73418,7269772.304,1,1,1
7455,64485.85074,15451.77224,7285224.076,1,1,1
6485,18110.25437,15451.85881,7300675.935,1,1,1
8451,24417.69892,15460.91537,7316136.85,1,1,1
6698,24122.02527,15492.15275,7331629.003,1,1,1
6480,44262.57764,15510.31338,7347139.316,1,1,1
8618,21338.09123,15515.94921,7362655.266,1,1,1
3254,51391.05256,15536.60632,7378191.872,1,1,1
7442,58650.52358,15592.96881,7393784.841,1,1,1
6468,13068.38271,15610.85512,7409395.696,1,1,1
8412,21006.4853,15650.82106,7425046.517,1,1,1
7516,63731.91447,15660.69288,7440707.21,1,1,1
7365,78851.12947,15662.43966,7456369.649,1,1,1
8675,41116.76751,15702.61615,7472072.266,1,1,1
7750,40276.94023,15707.63823,7487779.904,1,1,1
8811,43006.94492,15725.27044,7503505.174,1,1,1
7376,91576.86762,15725.80146,7519230.976,1,1,1
6699,27039.26436,15731.60276,7534962.578,1,1,1
7794,33696.94084,15734.61969,7550697.198,1,1,1
6491,14239.51852,15750.04547,7566447.244,1,1,1
9022,15978.64539,15750.85636,7582198.1,1,1,1
7638,35125.24854,15754.22623,7597952.326,1,1,1
7545,42196.51116,15760.29135,7613712.618,1,1,1
6805,15299.6527,15767.72165,7629480.339,1,1,1
7484,59500.33251,15786.60446,7645266.944,1,1,1
8490,22509.28298,15789.41996,7661056.364,1,1,1
6769,15205.73024,15803.43172,7676859.795,1,1,1
4527,65497.50978,15805.89629,7692665.692,1,1,1
4820,39037.92889,15808.35503,7708474.047,1,1,1
6677,24413.57419,15814.65334,7724288.7,1,1,1
9296,45699.72081,15828.70054,7740117.401,1,1,1
6622,30114.991,15837.63385,7755955.034,1,1,1
6947,40568.81031,15839.49411,7771794.529,1,1,1
8504,12955.94728,15857.00744,7787651.536,1,1,1
7387,84493.62296,15860.72351,7803512.259,1,1,1
8529,18686.78223,15861.71387,7819373.973,1,1,1
7231,75355.51097,15863.163,7835237.136,1,1,1
7507,68164.95697,15866.2003,7851103.337,1,1,1
8554,26195.81753,15871.11691,7866974.454,1,1,1
7510,78805.49443,15886.19192,7882860.645,1,1,1
4916,34600.87726,15886.92323,7898747.569,1,1,1
6580,37148.98472,15892.72597,7914640.295,1,1,1
6469,26663.36037,15892.87567,7930533.17,1,1,1
6804,13979.23632,15901.49087,7946434.661,1,1,1
7380,60303.85209,15912.39734,7962347.059,1,1,1
8553,10046.95571,15931.87022,7978278.929,1,1,1
5251,38813.29023,15932.6503,7994211.579,1,1,1
8614,18140.61346,15939.42181,8010151.001,1,1,1
7433,54756.27851,15948.6678,8026099.669,1,1,1
6510,27080.54505,15965.81209,8042065.481,1,1,1
8610,23401.59732,15965.92549,8058031.406,1,1,1
7360,49303.63726,15973.43188,8074004.838,1,1,1
7173,41756.43248,15979.88463,8089984.723,1,1,1
7036,42026.41989,15982.17414,8105966.897,1,1,1
7814,42798.15028,15990.42205,8121957.319,1,1,1
6795,34824.74364,15994.43133,8137951.75,1,1,1
8488,25995.40043,15997.18543,8153948.936,1,1,1
750,236289.4293,15997.38799,8169946.324,1,1,1
7448,77443.10623,15999.08014,8185945.404,1,1,1
7016,40013.66598,15999.17246,8201944.576,1,1,1
6725,9744.172718,16011.42202,8217955.998,1,1,1
9243,152710.2488,16024.3044,8233980.303,1,1,1
6865,41084.84292,16043.97214,8250024.275,1,1,1
4700,27224.56432,16061.95255,8266086.227,1,1,1
8690,42075.85519,16068.54891,8282154.776,1,1,1
6629,21391.64929,16075.09344,8298229.87,1,1,1
9253,12894.52992,16077.67258,8314307.542,1,1,1
1303,46087.1572,16101.71303,8330409.255,1,1,1
7668,41430.33907,16103.1377,8346512.393,1,1,1
7237,43089.80111,16117.5715,8362629.965,1,1,1
8634,17155.46088,16127.81002,8378757.775,1,1,1
9145,48100.69012,16133.11243,8394890.887,1,1,1
6794,12010.22292,16151.06729,8411041.954,1,1,1
6777,34257.31712,16157.09775,8427199.052,1,1,1
7474,69666.18264,16170.46302,8443369.515,1,1,1
7631,33498.25965,16176.6508,8459546.166,1,1,1
6516,25550.54319,16185.58421,8475731.75,1,1,1
7247,67060.83062,16190.22838,8491921.978,1,1,1
7866,43290.63254,16200.27922,8508122.258,1,1,1
7179,39726.35118,16204.06456,8524326.322,1,1,1
8313,21639.03623,16207.30234,8540533.625,1,1,1
8532,21516.42391,16212.7284,8556746.353,1,1,1
8764,42114.90577,16217.35224,8572963.705,1,1,1
7227,69194.5491,16231.3835,8589195.089,1,1,1
7309,62528.16778,16251.71607,8605446.805,1,1,1
3234,71290.48895,16257.51324,8621704.318,1,1,1
8650,27786.37265,16261.43726,8637965.755,1,1,1
8474,24258.0762,16268.15825,8654233.914,1,1,1
6993,41710.49819,16273.24356,8670507.157,1,1,1
6616,31456.29922,16283.89049,8686791.048,1,1,1
8743,42196.22834,16288.88878,8703079.936,1,1,1
6733,23633.13578,16322.64739,8719402.584,1,1,1
6982,39527.42492,16328.56675,8735731.151,1,1,1
7235,80241.47506,16336.94169,8752068.092,1,1,1
8762,42248.00033,16357.26371,8768425.356,1,1,1
8949,41464.0876,16357.28753,8784782.643,1,1,1
8328,24474.16727,16373.87633,8801156.52,1,1,1
7208,55510.08041,16374.7916,8817531.311,1,1,1
8757,40900.93656,16380.60121,8833911.913,1,1,1
7865,34290.98294,16391.34084,8850303.253,1,1,1
7917,37054.89039,16393.99575,8866697.249,1,1,1
7766,34840.97372,16395.84756,8883093.097,1,1,1
1904,919997.3573,16396.13081,8899489.228,1,1,1
5309,71126.44576,16424.25255,8915913.48,1,1,1
7149,41108.46096,16426.70115,8932340.181,1,1,1
8438,11550.18346,16432.93717,8948773.118,1,1,1
5162,17273.3682,16437.33724,8965210.456,1,1,1
8756,41355.7599,16444.78734,8981655.243,1,1,1
8392,30512.90312,16460.56719,8998115.81,1,1,1
8661,39595.82443,16462.62496,9014578.435,1,1,1
6827,32304.43015,16478.96396,9031057.399,1,1,1
5644,53130.76797,16482.90828,9047540.307,1,1,1
3076,78190.07566,16500.99152,9064041.299,1,1,1
7476,57759.84269,16515.84522,9080557.144,1,1,1
7753,36402.22608,16522.30287,9097079.447,1,1,1
8555,19475.22272,16533.41116,9113612.858,1,1,1
8318,15381.31442,16534.64767,9130147.506,1,1,1
6472,23812.97673,16545.63945,9146693.145,1,1,1
7747,36069.82137,16560.57722,9163253.723,1,1,1
5978,25352.16107,16562.76005,9179816.483,1,1,1
5297,25981.34362,16567.92291,9196384.405,1,1,1
7209,76065.22531,16576.42927,9212960.835,1,1,1
7313,73485.15216,16580.57857,9229541.413,1,1,1
4908,39713.11169,16587.1479,9246128.561,1,1,1
7700,35241.23051,16593.10721,9262721.668,1,1,1
8385,19607.54887,16605.15495,9279326.823,1,1,1
7689,36449.32693,16613.0355,9295939.859,1,1,1
8523,21769.40989,16621.94407,9312561.803,1,1,1
7787,35294.39178,16630.08168,9329191.885,1,1,1
6946,38425.97065,16677.39258,9345869.277,1,1,1
8740,40785.3368,16691.58739,9362560.865,1,1,1
7325,45348.74579,16700.02359,9379260.888,1,1,1
8416,24043.49914,16707.76889,9395968.657,1,1,1
8836,41480.0261,16714.12953,9412682.787,1,1,1
6284,33591.85727,16725.48728,9429408.274,1,1,1
9745,26549.60727,16731.47661,9446139.75,1,1,1
7405,56541.05913,16731.47798,9462871.228,1,1,1
8398,19539.48051,16746.75869,9479617.987,1,1,1
8346,27908.01529,16749.55691,9496367.544,1,1,1
5894,23197.53836,16765.71215,9513133.256,1,1,1
7294,66982.88047,16778.69177,9529911.948,1,1,1
7310,56284.5525,16790.40449,9546702.352,1,1,1
9462,28269.42349,16813.79321,9563516.146,1,1,1
6977,42361.3136,16817.07981,9580333.226,1,1,1
6842,40511.41911,16835.0327,9597168.258,1,1,1
7621,32862.95963,16843.43584,9614011.694,1,1,1
7052,41509.72172,16843.72589,9630855.42,1,1,1
6563,32407.11823,16864.05747,9647719.477,1,1,1
8579,23852.1164,16877.70554,9664597.183,1,1,1
7544,42593.17324,16882.94133,9681480.124,1,1,1
5042,44452.56618,16887.35433,9698367.479,1,1,1
4796,80766.40489,16904.83159,9715272.31,1,1,1
9176,114318.0279,16905.86953,9732178.18,1,1,1
6784,30925.31869,16924.64727,9749102.827,1,1,1
6674,20940.69022,16930.44611,9766033.273,1,1,1
3072,29270.95206,16933.02582,9782966.299,1,1,1
6045,23563.83911,16943.67995,9799909.979,1,1,1
9398,28318.67135,16948.54427,9816858.523,1,1,1
7799,35607.44158,16960.97006,9833819.493,1,1,1
4932,35975.90672,16963.66071,9850783.154,1,1,1
7918,34818.0139,16988.3724,9867771.526,1,1,1
8576,27979.95177,17011.93504,9884783.461,1,1,1
7369,63577.79146,17017.46555,9901800.927,1,1,1
3252,38281.98528,17020.32504,9918821.252,1,1,1
8693,40411.65457,17038.55542,9935859.807,1,1,1
9393,57416.12002,17046.67973,9952906.487,1,1,1
8875,40911.46037,17084.57291,9969991.06,1,1,1
5680,9084.864446,17085.61412,9987076.674,1,1,1
6477,47141.00022,17087.21287,10004163.89,1,1,1
7790,34535.29866,17088.85396,10021252.74,1,1,1
7265,77991.22107,17094.98518,10038347.73,1,1,1
8467,24343.13,17106.90795,10055454.63,1,1,1
8882,42046.50842,17107.3787,10072562.01,1,1,1
6638,26032.41261,17118.97645,10089680.99,1,1,1
5778,31913.82862,17119.29287,10106800.28,1,1,1
6642,14443.01036,17122.80551,10123923.09,1,1,1
8685,42235.38289,17152.64439,10141075.73,1,1,1
7665,35749.27821,17153.47678,10158229.21,1,1,1
7485,62075.99537,17158.15186,10175387.36,1,1,1
7390,71863.89842,17159.44307,10192546.8,1,1,1
7652,36591.30399,17170.13872,10209716.94,1,1,1
7468,74873.01284,17171.71978,10226888.66,1,1,1
9593,32110.33935,17179.88749,10244068.55,1,1,1
9140,21965.2729,17200.02939,10261268.58,1,1,1
7688,40677.36342,17227.85136,10278496.43,1,1,1
7661,36838.79939,17228.71473,10295725.15,1,1,1
8704,41708.90727,17251.48521,10312976.63,1,1,1
8935,40825.32156,17258.19423,10330234.82,1,1,1
9364,64325.83405,17263.96912,10347498.79,1,1,1
8995,39513.64708,17273.31119,10364772.1,1,1,1
8648,22166.72487,17274.85547,10382046.96,1,1,1
6187,32889.4157,17290.0847,10399337.05,1,1,1
7044,38254.36929,17299.17039,10416636.22,1,1,1
7800,31598.29509,17302.40561,10433938.62,1,1,1
6813,35388.64546,17312.14309,10451250.76,1,1,1
6964,41002.81083,17313.98914,10468564.75,1,1,1
9021,40690.94082,17321.44139,10485886.19,1,1,1
8988,40178.90899,17323.48972,10503209.68,1,1,1
7124,39937.99155,17333.83024,10520543.51,1,1,1
9616,36684.9063,17340.3973,10537883.91,1,1,1
8384,29713.47724,17342.95554,10555226.87,1,1,1
7068,39620.47478,17357.10607,10572583.97,1,1,1
9091,67911.58752,17357.89183,10589941.87,1,1,1
6754,27254.83323,17369.4621,10607311.33,1,1,1
6898,39770.5383,17377.74369,10624689.07,1,1,1
9277,86042.73991,17393.09889,10642082.17,1,1,1
7506,66286.6033,17395.3238,10659477.49,1,1,1
8285,18269.22362,17396.32534,10676873.82,1,1,1
7705,42222.21171,17401.81372,10694275.63,1,1,1
8927,41137.09634,17403.04822,10711678.68,1,1,1
7666,38015.04434,17412.19607,10729090.88,1,1,1
7457,79870.06533,17414.28696,10746505.16,1,1,1
7924,38885.68536,17419.76055,10763924.92,1,1,1
8862,42191.91492,17422.60865,10781347.53,1,1,1
4909,61519.9576,17431.62104,10798779.15,1,1,1
8820,40378.07995,17434.179,10816213.33,1,1,1
7470,64991.60878,17434.51739,10833647.85,1,1,1
7089,41897.31175,17438.22915,10851086.08,1,1,1
6567,23669.4914,17445.69138,10868531.77,1,1,1
8343,22015.94592,17450.67826,10885982.45,1,1,1
7122,41366.72733,17453.16953,10903435.62,1,1,1
8617,22741.25003,17459.91742,10920895.54,1,1,1
9276,12393.31787,17460.75928,10938356.3,1,1,1
7551,34390.01106,17480.29898,10955836.59,1,1,1
